"","ID","Longitude","Latitude","variable","year","value"
"164",5,-151.1,69.03,"mat_max",2002,11.95
"165",5,-151.1,69.03,"mat_max",2003,11.95
"166",5,-151.1,69.03,"mat_max",2004,15.85
"167",5,-151.1,69.03,"mat_max",2005,11.45
"168",5,-151.1,69.03,"mat_max",2006,12.25
"169",5,-151.1,69.03,"mat_max",2007,15.35
"170",5,-151.1,69.03,"mat_max",2008,13.05
"171",5,-151.1,69.03,"mat_max",2009,14.05
"172",5,-151.1,69.03,"mat_max",2010,12.85
"173",5,-151.1,69.03,"mat_max",2011,12.55
"174",5,-151.1,69.03,"mat_max",2012,14.15
"175",5,-151.1,69.03,"mat_max",2013,13.25
"176",6,-152.5,68.9,"mat_max",1979,13.85
"177",6,-152.5,68.9,"mat_max",1980,11.05
"178",6,-152.5,68.9,"mat_max",1981,10.15
"179",6,-152.5,68.9,"mat_max",1982,13.45
"180",6,-152.5,68.9,"mat_max",1983,12.65
"181",6,-152.5,68.9,"mat_max",1984,11.55
"182",6,-152.5,68.9,"mat_max",1985,12.15
"183",6,-152.5,68.9,"mat_max",1986,13.45
"184",6,-152.5,68.9,"mat_max",1987,12.65
"185",6,-152.5,68.9,"mat_max",1988,13.25
"186",6,-152.5,68.9,"mat_max",1989,13.45
"187",6,-152.5,68.9,"mat_max",1990,14.15
"188",6,-152.5,68.9,"mat_max",1991,10.55
"189",6,-152.5,68.9,"mat_max",1992,13.75
"190",6,-152.5,68.9,"mat_max",1993,15.45
"191",6,-152.5,68.9,"mat_max",1994,14.75
"192",6,-152.5,68.9,"mat_max",1995,12.65
"193",6,-152.5,68.9,"mat_max",1996,11.75
"194",6,-152.5,68.9,"mat_max",1997,12.15
"195",6,-152.5,68.9,"mat_max",1998,15.75
"196",6,-152.5,68.9,"mat_max",1999,13.05
"197",6,-152.5,68.9,"mat_max",2000,11.55
"198",6,-152.5,68.9,"mat_max",2001,11.15
"199",6,-152.5,68.9,"mat_max",2002,11.75
"200",6,-152.5,68.9,"mat_max",2003,11.65
"201",6,-152.5,68.9,"mat_max",2004,16.05
"202",6,-152.5,68.9,"mat_max",2005,11.45
"203",6,-152.5,68.9,"mat_max",2006,11.95
"204",6,-152.5,68.9,"mat_max",2007,15.35
"205",6,-152.5,68.9,"mat_max",2008,12.75
"206",6,-152.5,68.9,"mat_max",2009,13.85
"207",6,-152.5,68.9,"mat_max",2010,12.55
"208",6,-152.5,68.9,"mat_max",2011,12.25
"209",6,-152.5,68.9,"mat_max",2012,13.65
"210",6,-152.5,68.9,"mat_max",2013,13.05
"211",7,-151.9,68.95,"mat_max",1979,14.15
"212",7,-151.9,68.95,"mat_max",1980,11.35
"213",7,-151.9,68.95,"mat_max",1981,10.45
"214",7,-151.9,68.95,"mat_max",1982,13.85
"215",7,-151.9,68.95,"mat_max",1983,12.85
"216",7,-151.9,68.95,"mat_max",1984,11.85
"217",7,-151.9,68.95,"mat_max",1985,12.35
"218",7,-151.9,68.95,"mat_max",1986,13.65
"219",7,-151.9,68.95,"mat_max",1987,12.95
"220",7,-151.9,68.95,"mat_max",1988,13.55
"221",7,-151.9,68.95,"mat_max",1989,13.85
"222",7,-151.9,68.95,"mat_max",1990,14.45
"223",7,-151.9,68.95,"mat_max",1991,10.75
"224",7,-151.9,68.95,"mat_max",1992,14.05
"225",7,-151.9,68.95,"mat_max",1993,15.75
"226",7,-151.9,68.95,"mat_max",1994,15.15
"227",7,-151.9,68.95,"mat_max",1995,13.05
"228",7,-151.9,68.95,"mat_max",1996,12.05
"229",7,-151.9,68.95,"mat_max",1997,12.45
"230",7,-151.9,68.95,"mat_max",1998,16.05
"231",7,-151.9,68.95,"mat_max",1999,13.25
"232",7,-151.9,68.95,"mat_max",2000,11.95
"233",7,-151.9,68.95,"mat_max",2001,11.55
"234",7,-151.9,68.95,"mat_max",2002,12.05
"235",7,-151.9,68.95,"mat_max",2003,12.05
"236",7,-151.9,68.95,"mat_max",2004,16.15
"237",7,-151.9,68.95,"mat_max",2005,11.65
"238",7,-151.9,68.95,"mat_max",2006,12.35
"239",7,-151.9,68.95,"mat_max",2007,15.55
"240",7,-151.9,68.95,"mat_max",2008,13.05
"241",7,-151.9,68.95,"mat_max",2009,14.15
"242",7,-151.9,68.95,"mat_max",2010,12.85
"243",7,-151.9,68.95,"mat_max",2011,12.55
"244",7,-151.9,68.95,"mat_max",2012,14.05
"245",7,-151.9,68.95,"mat_max",2013,13.35
"246",8,-156.7,68.87,"mat_max",1979,13.25
"247",8,-156.7,68.87,"mat_max",1980,10.95
"248",8,-156.7,68.87,"mat_max",1981,9.35000000000002
"249",8,-156.7,68.87,"mat_max",1982,12.65
"250",8,-156.7,68.87,"mat_max",1983,12.65
"251",8,-156.7,68.87,"mat_max",1984,10.95
"252",8,-156.7,68.87,"mat_max",1985,12.45
