"","variable","Plot.ID","estimate"
"2098","mat","t308",0.09312417654809
"2099","mat","t309",0.064780701754387
"2100","mat","t31",0.0618860877684408
"2101","mat","t310",0.0827569169960477
"2102","mat","t311",0.0432575757575766
"2103","mat","t312",0.0432575757575766
"2104","mat","t313",0.0171666666666675
"2105","mat","t32",0.095107526881721
"2106","mat","t33",0.0874221041055673
"2107","mat","t34",0.0874221041055673
"2108","mat","t35",0.0874221041055673
"2109","mat","t36",0.0874221041055673
"2110","mat","t37",0.0603466814979594
"2111","mat","t38",0.11042083796811
"2112","mat","t39",0.11042083796811
"2113","mat","t4",0.0542231793743884
"2114","mat","t40",0.0952587365591388
"2115","mat","t41",0.0610384615384614
"2116","mat","t42",0.0610384615384614
"2117","mat","t43",0.0610384615384614
"2118","mat","t44",0.0610384615384614
"2119","mat","t45",0.0610384615384614
"2120","mat","t46",0.0610384615384614
"2121","mat","t47",0.0610384615384614
"2122","mat","t48",0.117397107897662
"2123","mat","t49",0.100438355327465
"2124","mat","t5",0.0542231793743884
"2125","mat","t50",0.0286794354838702
"2126","mat","t51",0.0509871794871787
"2127","mat","t52",0.0628393817204296
"2128","mat","t53",0.0233141025641027
"2129","mat","t54",-0.0388458892328874
"2130","mat","t55",0.0158693792766401
"2131","mat","t56",0.0836122311827951
"2132","mat","t57",-0.0436111111111118
"2133","mat","t58",0.0962243589743573
"2134","mat","t59",0.107745295698924
"2135","mat","t6",0.0542231793743884
"2136","mat","t60",0.0525641025641031
"2137","mat","t61",0.0736612844371535
"2138","mat","t62",0.0938272849462357
"2139","mat","t63",0.0932459677419344
"2140","mat","t64",0.102539859102705
"2141","mat","t65",0.0972950268817201
"2142","mat","t66",0.0176714868372272
"2143","mat","t67",0.0218777852049899
"2144","mat","t68",0.0386012341153447
"2145","mat","t69",0.065651881720431
"2146","mat","t7",0.0559436410826839
"2147","mat","t70",0.065651881720431
"2148","mat","t71",0.065651881720431
"2149","mat","t72",0.0335419210419198
"2150","mat","t73",0.0475128205128199
"2151","mat","t74",0.053153846153846
"2152","mat","t75",0.0530113960113953
"2153","mat","t76",0.0469857549857544
"2154","mat","t77",0.047527065527066
"2155","mat","t78",0.0480769230769218
"2156","mat","t79",0.0479145299145299
"2157","mat","t8",0.0559436410826839
"2158","mat","t80",0.053233618233619
"2159","mat","t81",0.0535897435897441
"2160","mat","t82",0.0533105413105412
"2161","mat","t83",0.0534529914529905
"2162","mat","t84",0.0744845831052741
"2163","mat","t85",0.0425245098039204
"2164","mat","t86",-0.102373737373737
"2165","mat","t87",0.074016822638145
"2166","mat","t88",0.0586863711001635
"2167","mat","t89",0.0586863711001635
"2168","mat","t9",0.019689542483661
"2169","mat","t90",0.0586863711001635
"2170","mat","t91",0.060402920332357
"2171","mat","t92",0.0846224340175959
"2172","mat","t93",0.0228024193548388
"2173","mat","t94",0.0472671568627473
"2174","mat","t95",0.0136111111111119
"2175","mat","t96",0.0136111111111119
"2176","mat","t97",0.0704534313725478
"2177","mat","t98",0.1021438172043
"2178","mat","t99",0.1021438172043
"2179","mat_janfeb","s1",0.0309523809523856
"2180","mat_janfeb","s10",0.00303571428571411
"2181","mat_janfeb","s100",0.0408771929824563
"2182","mat_janfeb","s101",0.0260526315789479
"2183","mat_janfeb","s102",0.027543859649123
"2184","mat_janfeb","s103",0.029122807017544
"2185","mat_janfeb","s104",0.0318421052631579
"2186","mat_janfeb","s105",0.0143589743589746
"2187","mat_janfeb","s106",0.00475213675213667
"2188","mat_janfeb","s107",0.00676923076923064
"2189","mat_janfeb","s108",0.00729914529914511
"2190","mat_janfeb","s109",0.00341880341880336
"2191","mat_janfeb","s11",0.00369230769230787
"2192","mat_janfeb","s110",0.0101709401709403
"2193","mat_janfeb","s111",0.00820512820512811
"2194","mat_janfeb","s112",0.00411965811965781
"2195","mat_janfeb","s113",0.00307692307692295
"2196","mat_janfeb","s114",0.00875213675213684
"2197","mat_janfeb","s115",0.012837606837607
"2198","mat_janfeb","s116",0.0103760683760682
"2199","mat_janfeb","s117",0.0277472527472529
"2200","mat_janfeb","s118",0.043382352941177
"2201","mat_janfeb","s119",0.00424242424242138
"2202","mat_janfeb","s12",0.00577777777777774
"2203","mat_janfeb","s120",0.00545454545454214
"2204","mat_janfeb","s121",0.0156068376068379
"2205","mat_janfeb","s122",0.0142051282051283
"2206","mat_janfeb","s123",0.0136923076923076
"2207","mat_janfeb","s124",0.0141538461538462
"2208","mat_janfeb","s125",0.0140854700854698
"2209","mat_janfeb","s126",0.013042735042735
"2210","mat_janfeb","s127",0.0144273504273502
"2211","mat_janfeb","s128",0.0147692307692309
"2212","mat_janfeb","s129",0.0138119658119659
"2213","mat_janfeb","s13",0.00471794871794881
"2214","mat_janfeb","s130",0.014102564102564
"2215","mat_janfeb","s131",0.0125470085470085
"2216","mat_janfeb","s132",0.0122564102564105
"2217","mat_janfeb","s133",0.0118119658119656
"2218","mat_janfeb","s134",0.0145470085470087
"2219","mat_janfeb","s135",0.0146666666666666
"2220","mat_janfeb","s136",0.0148717948717949
"2221","mat_janfeb","s137",0.0145982905982907
"2222","mat_janfeb","s138",0.0153504273504275
"2223","mat_janfeb","s139",0.0137606837606838
"2224","mat_janfeb","s14",-0.0145510835913317
"2225","mat_janfeb","s140",0.0142051282051282
"2226","mat_janfeb","s141",0.0152307692307694
"2227","mat_janfeb","s142",0.0140683760683763
"2228","mat_janfeb","s143",0.0144273504273503
"2229","mat_janfeb","s144",0.0112136752136751
"2230","mat_janfeb","s145",0.0131111111111112
"2231","mat_janfeb","s146",0.0111282051282053
"2232","mat_janfeb","s147",0.0126495726495727
"2233","mat_janfeb","s148",0.0110598290598292
"2234","mat_janfeb","s149",0.0110940170940172
"2235","mat_janfeb","s15",-0.0145510835913317
"2236","mat_janfeb","s150",0.0107863247863247
"2237","mat_janfeb","s151",0.0106324786324785
"2238","mat_janfeb","s152",0.0107008547008545
"2239","mat_janfeb","s153",0.0112478632478633
"2240","mat_janfeb","s154",0.0107179487179489
"2241","mat_janfeb","s155",0.0103589743589743
"2242","mat_janfeb","s156",0.00935042735042719
"2243","mat_janfeb","s157",0.00885470085470045
"2244","mat_janfeb","s158",0.00791452991452998
"2245","mat_janfeb","s159",0.00852991452991451
"2246","mat_janfeb","s16",0.0279669762641884
"2247","mat_janfeb","s160",0.00779487179487187
"2248","mat_janfeb","s161",0.0067179487179484
"2249","mat_janfeb","s162",0.00661538461538444
"2250","mat_janfeb","s163",0.00733333333333312
"2251","mat_janfeb","s164",0.00801709401709384
"2252","mat_janfeb","s165",0.00576068376068405
"2253","mat_janfeb","s166",0.00622222222222232
"2254","mat_janfeb","s167",0.00550427350427346
"2255","mat_janfeb","s168",0.00483760683760703
"2256","mat_janfeb","s169",0.000826612903225992
"2257","mat_janfeb","s17",0.0279669762641884
"2258","mat_janfeb","s170",0.0164516129032256
"2259","mat_janfeb","s171",0.00143145161290337
"2260","mat_janfeb","s172",0.00334677419354835
"2261","mat_janfeb","s173",0.00596774193548377
"2262","mat_janfeb","s174",-0.00401209677419363
"2263","mat_janfeb","s175",0.0322058823529412
"2264","mat_janfeb","s176",0.0322058823529412
"2265","mat_janfeb","s177",0.0292647058823524
"2266","mat_janfeb","s178",0.0292647058823524
"2267","mat_janfeb","s179",0.0294117647058824
"2268","mat_janfeb","s18",-0.00590909090909221
"2269","mat_janfeb","s180",0.0294117647058824
"2270","mat_janfeb","s181",0.0175824175824165
"2271","mat_janfeb","s182",0.0142857142857133
"2272","mat_janfeb","s183",0.0162637362637346
"2273","mat_janfeb","s184",0.0159340659340651
"2274","mat_janfeb","s185",0.014065934065933
"2275","mat_janfeb","s186",0.028846153846153
"2276","mat_janfeb","s187",0.0274725274725274
"2277","mat_janfeb","s188",0.0266483516483511
"2278","mat_janfeb","s189",0.0258241758241753
"2279","mat_janfeb","s19",0.0153571428571453
"2280","mat_janfeb","s190",0.0266483516483516
"2281","mat_janfeb","s191",0.0269230769230763
"2282","mat_janfeb","s192",0.0285714285714279
"2283","mat_janfeb","s193",0.0277472527472524
"2284","mat_janfeb","s194",0.0266483516483514
"2285","mat_janfeb","s195",0.0258241758241754
"2286","mat_janfeb","s196",0.0293956043956042
"2287","mat_janfeb","s197",0.0266483516483511
"2288","mat_janfeb","s198",0.0266483516483512
"2289","mat_janfeb","s199",-0.00970588235294122
"2290","mat_janfeb","s2",-0.0515734265734312
"2291","mat_janfeb","s20",-0.0405357142857204
"2292","mat_janfeb","s200",-0.0101470588235293
"2293","mat_janfeb","s201",-0.0108823529411761
"2294","mat_janfeb","s202",-0.010955882352941
"2295","mat_janfeb","s203",-0.00823529411764689
"2296","mat_janfeb","s204",-0.00948529411764729
"2297","mat_janfeb","s205",-0.00669117647058823
"2298","mat_janfeb","s206",-0.00691176470588248
"2299","mat_janfeb","s207",-0.0111764705882348
"2300","mat_janfeb","s208",-0.00323529411764677
"2301","mat_janfeb","s209",-0.00507352941176443
"2302","mat_janfeb","s21",-0.0405357142857204
"2303","mat_janfeb","s210",-0.00566176470588209
"2304","mat_janfeb","s211",-0.00808823529411829
"2305","mat_janfeb","s212",-0.00749999999999974
"2306","mat_janfeb","s213",-0.00919117647058819
"2307","mat_janfeb","s214",-0.0116176470588233
"2308","mat_janfeb","s215",-0.00764705882352934
"2309","mat_janfeb","s216",-0.00889705882352993
"2310","mat_janfeb","s217",-0.0112499999999999
"2311","mat_janfeb","s218",-0.00897058823529424
"2312","mat_janfeb","s219",-0.0711538461538439
"2313","mat_janfeb","s22",-0.0405357142857204
"2314","mat_janfeb","s220",-0.0692307692307672
"2315","mat_janfeb","s221",-0.0645604395604384
"2316","mat_janfeb","s222",-0.0678571428571417
"2317","mat_janfeb","s223",-0.0664835164835148
"2318","mat_janfeb","s224",-0.06675824175824
"2319","mat_janfeb","s225",-0.0686813186813163
"2320","mat_janfeb","s226",-0.0736263736263721
"2321","mat_janfeb","s227",-0.0725274725274706
"2322","mat_janfeb","s228",-0.0692307692307677
"2323","mat_janfeb","s229",-0.0711538461538443
"2324","mat_janfeb","s23",0.0100985221674874
"2325","mat_janfeb","s230",-0.069230769230768
"2326","mat_janfeb","s231",-0.0686813186813168
"2327","mat_janfeb","s232",-0.0684065934065921
"2328","mat_janfeb","s233",-0.0422794117647058
"2329","mat_janfeb","s234",-0.0425
"2330","mat_janfeb","s235",-0.0406617647058824
"2331","mat_janfeb","s236",-0.0394117647058823
"2332","mat_janfeb","s237",-0.0369117647058823
"2333","mat_janfeb","s238",-0.0397058823529411
"2334","mat_janfeb","s239",-0.040514705882353
"2335","mat_janfeb","s24",0.0922600619195031
"2336","mat_janfeb","s240",-0.0402941176470587
"2337","mat_janfeb","s241",-0.0585164835164842
"2338","mat_janfeb","s242",-0.053021978021978
"2339","mat_janfeb","s243",-0.0546703296703297
"2340","mat_janfeb","s244",-0.0508241758241768
"2341","mat_janfeb","s245",-0.0508241758241757
"2342","mat_janfeb","s246",-0.0557692307692304
"2343","mat_janfeb","s247",-0.0456043956043955
"2344","mat_janfeb","s248",-0.0480769230769218
"2345","mat_janfeb","s249",-0.0478021978021972
"2346","mat_janfeb","s25",0.0922600619195031
"2347","mat_janfeb","s250",-0.0499999999999995
"2348","mat_janfeb","s251",-0.0491758241758246
"2349","mat_janfeb","s252",-0.0607142857142859
"2350","mat_janfeb","s253",-0.0456043956043965
"2351","mat_janfeb","s254",-0.0445054945054952
"2352","mat_janfeb","s255",-0.0445054945054952
"2353","mat_janfeb","s256",-0.0436813186813186
"2354","mat_janfeb","s257",-0.0428571428571432
"2355","mat_janfeb","s258",-0.0390109890109882
"2356","mat_janfeb","s259",-0.0436813186813185
"2357","mat_janfeb","s26",0.012188034188034
"2358","mat_janfeb","s260",-0.040934065934066
"2359","mat_janfeb","s261",-0.0392857142857138
"2360","mat_janfeb","s262",-0.0593406593406591
"2361","mat_janfeb","s263",-0.0401098901098901
"2362","mat_janfeb","s264",-0.0576923076923078
"2363","mat_janfeb","s265",-0.0615384615384618
"2364","mat_janfeb","s266",-0.0607142857142852
"2365","mat_janfeb","s267",-0.051098901098901
"2366","mat_janfeb","s268",0.0927472527472534
"2367","mat_janfeb","s269",0.103516483516485
"2368","mat_janfeb","s27",-0.0164314516129031
"2369","mat_janfeb","s270",0.0993406593406605
"2370","mat_janfeb","s271",0.100549450549451
"2371","mat_janfeb","s272",0.108131868131869
"2372","mat_janfeb","s273",0.0996703296703306
"2373","mat_janfeb","s274",0.103406593406594
"2374","mat_janfeb","s275",0.10912087912088
"2375","mat_janfeb","s276",0.106483516483517
"2376","mat_janfeb","s277",0.0941758241758247
"2377","mat_janfeb","s278",0.102747252747253
"2378","mat_janfeb","s279",0.105604395604397
"2379","mat_janfeb","s28",-0.0572727272727323
"2380","mat_janfeb","s280",0.103626373626374
"2381","mat_janfeb","s281",0.110549450549451
"2382","mat_janfeb","s282",0.107252747252748
"2383","mat_janfeb","s283",0.113846153846155
"2384","mat_janfeb","s284",0.110769230769232
"2385","mat_janfeb","s285",0.0924175824175831
"2386","mat_janfeb","s286",0.112307692307692
"2387","mat_janfeb","s287",0.11923076923077
"2388","mat_janfeb","s288",0.117912087912088
"2389","mat_janfeb","s289",0.0953846153846157
"2390","mat_janfeb","s29",-0.0572727272727323
"2391","mat_janfeb","s290",0.0990109890109902
"2392","mat_janfeb","s291",0.103626373626374
"2393","mat_janfeb","s292",0.0909340659340675
"2394","mat_janfeb","s293",0.0865384615384632
"2395","mat_janfeb","s294",0.0914835164835174
"2396","mat_janfeb","s295",0.0909340659340662
"2397","mat_janfeb","s296",0.147727272727263
"2398","mat_janfeb","s297",0.151398601398592
"2399","mat_janfeb","s298",0.150174825174816
"2400","mat_janfeb","s299",0.148076923076914
"2401","mat_janfeb","s3",-0.0108771929824555
"2402","mat_janfeb","s30",-0.0572727272727323
"2403","mat_janfeb","s300",0.147552447552438
"2404","mat_janfeb","s301",0.151923076923068
"2405","mat_janfeb","s302",0.152097902097892
"2406","mat_janfeb","s303",0.150874125874118
"2407","mat_janfeb","s304",0.149825174825167
"2408","mat_janfeb","s305",0.149650349650341
"2409","mat_janfeb","s306",0.150174825174817
"2410","mat_janfeb","s307",0.149475524475517
"2411","mat_janfeb","s308",0.14999999999999
"2412","mat_janfeb","s309",0.148076923076914
"2413","mat_janfeb","s31",-0.0572727272727323
"2414","mat_janfeb","s310",0.145804195804186
"2415","mat_janfeb","s311",0.147377622377612
"2416","mat_janfeb","s312",0.147027972027963
"2417","mat_janfeb","s313",0.151398601398594
"2418","mat_janfeb","s314",0.146503496503488
"2419","mat_janfeb","s315",0.147202797202789
"2420","mat_janfeb","s316",0.148076923076914
"2421","mat_janfeb","s317",0.153321678321671
"2422","mat_janfeb","s318",0.0270329670329661
"2423","mat_janfeb","s319",0.0271428571428561
"2424","mat_janfeb","s32",-0.0572727272727323
"2425","mat_janfeb","s320",0.0274725274725267
"2426","mat_janfeb","s321",0.0286813186813183
"2427","mat_janfeb","s322",0.0295604395604388
"2428","mat_janfeb","s323",0.0265934065934059
"2429","mat_janfeb","s324",0.0289010989010979
"2430","mat_janfeb","s325",0.0263736263736257
"2431","mat_janfeb","s326",0.0269230769230759
"2432","mat_janfeb","s327",0.0272527472527465
"2433","mat_janfeb","s328",0.0279120879120869
"2434","mat_janfeb","s329",0.0285714285714283
"2435","mat_janfeb","s33",-0.0207142857142857
"2436","mat_janfeb","s330",0.0254945054945048
"2437","mat_janfeb","s331",0.0293406593406586
"2438","mat_janfeb","s332",0.0274725274725268
"2439","mat_janfeb","s333",0.0253846153846151
"2440","mat_janfeb","s334",0.026373626373626
"2441","mat_janfeb","s335",0.0268131868131861
"2442","mat_janfeb","s336",0.0295604395604389
"2443","mat_janfeb","s337",0.0281318681318672
"2444","mat_janfeb","s338",0.0269230769230761
"2445","mat_janfeb","s339",0.0275824175824171
"2446","mat_janfeb","s34",-0.0139387829912011
"2447","mat_janfeb","s340",0.0283516483516483
"2448","mat_janfeb","s341",0.0280219780219771
"2449","mat_janfeb","s342",0.0268131868131862
"2450","mat_janfeb","s343",0.0275824175824169
"2451","mat_janfeb","s344",0.0268131868131865
"2452","mat_janfeb","s345",0.0271428571428568
"2453","mat_janfeb","s346",0.0286813186813178
"2454","mat_janfeb","s347",0.0303296703296696
"2455","mat_janfeb","s348",0.0280219780219776
"2456","mat_janfeb","s349",0.0284615384615379
"2457","mat_janfeb","s35",-0.00247434017595202
"2458","mat_janfeb","s350",0.0290109890109888
"2459","mat_janfeb","s351",0.0107142857142844
"2460","mat_janfeb","s352",0.0348214285714284
"2461","mat_janfeb","s353",0.0367857142857142
"2462","mat_janfeb","s354",0.033928571428571
"2463","mat_janfeb","s355",0.0351785714285707
"2464","mat_janfeb","s356",0.0366071428571418
"2465","mat_janfeb","s357",0.0332142857142853
"2466","mat_janfeb","s358",0.0358928571428562
"2467","mat_janfeb","s359",0.0374999999999999
"2468","mat_janfeb","s36",-0.0139387829912011
"2469","mat_janfeb","s360",0.0369642857142854
"2470","mat_janfeb","s361",0.034285714285714
"2471","mat_janfeb","s362",0.0358928571428561
"2472","mat_janfeb","s363",0.0335714285714282
"2473","mat_janfeb","s364",0.0346428571428565
"2474","mat_janfeb","s365",0.0332142857142849
"2475","mat_janfeb","s366",0.032678571428571
"2476","mat_janfeb","s367",0.0351785714285702
"2477","mat_janfeb","s368",0.0357142857142853
"2478","mat_janfeb","s369",0.0357142857142846
"2479","mat_janfeb","s37",0.000153846153846014
"2480","mat_janfeb","s370",0.0489285714285692
"2481","mat_janfeb","s371",0.048749999999998
"2482","mat_janfeb","s372",0.049999999999998
"2483","mat_janfeb","s373",0.0480357142857126
"2484","mat_janfeb","s374",-0.0323214285714281
"2485","mat_janfeb","s375",-0.0294642857142854
"2486","mat_janfeb","s376",-0.0324999999999993
"2487","mat_janfeb","s377",-0.0289285714285707
"2488","mat_janfeb","s378",-0.0308928571428563
"2489","mat_janfeb","s379",-0.032499999999999
"2490","mat_janfeb","s38",-0.0155982905982905
"2491","mat_janfeb","s380",-0.0278571428571421
"2492","mat_janfeb","s381",-0.034285714285714
"2493","mat_janfeb","s382",-0.0321428571428564
"2494","mat_janfeb","s383",-0.0298214285714286
"2495","mat_janfeb","s384",0.0593406593406544
"2496","mat_janfeb","s385",0.0573626373626326
"2497","mat_janfeb","s386",0.0580219780219729
"2498","mat_janfeb","s387",0.0604395604395557
"2499","mat_janfeb","s388",0.0540659340659293
"2500","mat_janfeb","s389",0.0576923076923032
"2501","mat_janfeb","s39",-0.0161172161172158
"2502","mat_janfeb","s390",0.059670329670325
"2503","mat_janfeb","s391",0.0603296703296661
"2504","mat_janfeb","s392",0.0574725274725225
"2505","mat_janfeb","s393",0.060659340659336
"2506","mat_janfeb","s394",0.0590109890109845
"2507","mat_janfeb","s395",0.0595604395604349
"2508","mat_janfeb","s396",0.056703296703292
"2509","mat_janfeb","s397",0.0582417582417539
"2510","mat_janfeb","s398",0.0587912087912037
"2511","mat_janfeb","s399",-0.0627472527472556
"2512","mat_janfeb","s4",-0.0108771929824555
"2513","mat_janfeb","s40",-0.0178876678876678
"2514","mat_janfeb","s400",-0.0637362637362669
"2515","mat_janfeb","s401",-0.0651648351648386
"2516","mat_janfeb","s402",-0.0693406593406629
"2517","mat_janfeb","s403",-0.0669230769230799
"2518","mat_janfeb","s404",-0.0697802197802228
"2519","mat_janfeb","s405",-0.0723076923076959
"2520","mat_janfeb","s406",-0.0737362637362668
"2521","mat_janfeb","s407",-0.0743956043956076
"2522","mat_janfeb","s408",-0.0738461538461573
"2523","mat_janfeb","s409",-0.0635164835164858
"2524","mat_janfeb","s41",-0.0178876678876678
"2525","mat_janfeb","s410",-0.06648351648352
"2526","mat_janfeb","s411",-0.0621978021978056
"2527","mat_janfeb","s412",-0.0656043956043987
"2528","mat_janfeb","s413",-0.063076923076926
"2529","mat_janfeb","s414",-0.0672527472527507
"2530","mat_janfeb","s415",-0.0645054945054976
"2531","mat_janfeb","s416",-0.0683516483516518
"2532","mat_janfeb","s417",-0.0190109890109952
"2533","mat_janfeb","s418",-0.0190109890109948
"2534","mat_janfeb","s419",-0.0154945054945114
"2535","mat_janfeb","s42",-0.00479612299465223
"2536","mat_janfeb","s420",-0.0164835164835219
"2537","mat_janfeb","s421",-0.0162637362637416
"2538","mat_janfeb","s422",-0.0162637362637418
"2539","mat_janfeb","s423",-0.0168131868131921
"2540","mat_janfeb","s424",-0.0184615384615449
"2541","mat_janfeb","s425",0.0279120879120882
"2542","mat_janfeb","s426",0.025934065934065
"2543","mat_janfeb","s427",0.0262637362637357
"2544","mat_janfeb","s428",0.0256043956043945
"2545","mat_janfeb","s429",0.0271428571428568
"2546","mat_janfeb","s43",-0.0266165413533838
"2547","mat_janfeb","s430",0.0247252747252737
"2548","mat_janfeb","s431",0.026263736263735
"2549","mat_janfeb","s432",0.0260439560439552
"2550","mat_janfeb","s433",0.0247252747252739
"2551","mat_janfeb","s434",0.0235164835164829
"2552","mat_janfeb","s435",0.028928571428569
"2553","mat_janfeb","s436",0.0182142857142829
"2554","mat_janfeb","s437",0.0151785714285689
"2555","mat_janfeb","s438",0.00553571428571149
"2556","mat_janfeb","s439",0.0105357142857108
"2557","mat_janfeb","s44",-0.0266165413533838
"2558","mat_janfeb","s440",0.0258928571428544
"2559","mat_janfeb","s441",0.00267857142856808
"2560","mat_janfeb","s442",0.00428571428571082
"2561","mat_janfeb","s443",0.00267857142856806
"2562","mat_janfeb","s444",0.00178571428571074
"2563","mat_janfeb","s445",-0.000357142857146209
"2564","mat_janfeb","s446",-0.00357142857143246
"2565","mat_janfeb","s447",-0.00321428571428864
"2566","mat_janfeb","s448",-0.00303571428571747
"2567","mat_janfeb","s449",-0.00625000000000323
"2568","mat_janfeb","s45",-0.0339009287925679
"2569","mat_janfeb","s450",-0.00696428571428905
"2570","mat_janfeb","s451",0.0257142857142831
"2571","mat_janfeb","s452",-0.00625000000000339
"2572","mat_janfeb","s453",-0.0103571428571465
"2573","mat_janfeb","s454",-0.0107142857142895
"2574","mat_janfeb","s455",0.0257142857142827
"2575","mat_janfeb","s456",0.0219642857142832
"2576","mat_janfeb","s457",0.0217857142857118
"2577","mat_janfeb","s458",0.0194642857142832
"2578","mat_janfeb","s459",0.0207142857142828
"2579","mat_janfeb","s46",-0.0339009287925679
"2580","mat_janfeb","s460",-0.0219642857142887
"2581","mat_janfeb","s461",-0.017678571428575
"2582","mat_janfeb","s462",-0.016964285714289
"2583","mat_janfeb","s463",-0.0175000000000025
"2584","mat_janfeb","s464",-0.0151785714285749
"2585","mat_janfeb","s465",-0.0192857142857176
"2586","mat_janfeb","s466",-0.0135714285714324
"2587","mat_janfeb","s467",-0.0160714285714309
"2588","mat_janfeb","s468",-0.0150000000000036
"2589","mat_janfeb","s469",-0.0150000000000028
"2590","mat_janfeb","s47",0.0528571428571421
"2591","mat_janfeb","s470",-0.0192857142857171
"2592","mat_janfeb","s471",-0.0112500000000034
"2593","mat_janfeb","s472",-0.0128571428571464
"2594","mat_janfeb","s473",-0.0196428571428606
"2595","mat_janfeb","s474",-0.0200000000000035
"2596","mat_janfeb","s475",-0.0189285714285744
"2597","mat_janfeb","s476",-0.0194642857142893
"2598","mat_janfeb","s477",-0.0176785714285749
"2599","mat_janfeb","s478",-0.0160714285714316
"2600","mat_janfeb","s479",0.00946428571428015
"2601","mat_janfeb","s48",-0.0470161290322579
"2602","mat_janfeb","s480",0.0132142857142794
"2603","mat_janfeb","s481",-0.000892857142861608
"2604","mat_janfeb","s482",0.00446428571428077
"2605","mat_janfeb","s483",0.00267857142856659
"2606","mat_janfeb","s484",0.00499999999999508
"2607","mat_janfeb","s485",0.00571428571428069
"2608","mat_janfeb","s486",0.172527472527476
"2609","mat_janfeb","s487",0.174835164835168
"2610","mat_janfeb","s488",0.174725274725278
"2611","mat_janfeb","s489",0.175934065934069
"2612","mat_janfeb","s49",-0.0524798387096771
"2613","mat_janfeb","s490",0.177912087912091
"2614","mat_janfeb","s491",0.178571428571432
"2615","mat_janfeb","s492",0.174835164835168
"2616","mat_janfeb","s493",0.173956043956047
"2617","mat_janfeb","s494",0.178571428571432
"2618","mat_janfeb","s495",0.175824175824179
"2619","mat_janfeb","s496",0.174615384615388
"2620","mat_janfeb","s497",0.175164835164838
"2621","mat_janfeb","s498",0.174725274725278
"2622","mat_janfeb","s499",0.175714285714289
"2623","mat_janfeb","s5",-0.0108771929824555
"2624","mat_janfeb","s50",-0.00521367521367542
"2625","mat_janfeb","s500",0.116043956043958
"2626","mat_janfeb","s501",0.115934065934068
"2627","mat_janfeb","s502",0.119560439560442
"2628","mat_janfeb","s503",0.115934065934068
"2629","mat_janfeb","s504",0.118901098901101
"2630","mat_janfeb","s505",0.11714285714286
"2631","mat_janfeb","s506",0.116043956043958
"2632","mat_janfeb","s507",0.11747252747253
"2633","mat_janfeb","s508",0.118021978021981
"2634","mat_janfeb","s509",0.115384615384618
"2635","mat_janfeb","s51",-0.00521367521367542
"2636","mat_janfeb","s510",0.118021978021981
"2637","mat_janfeb","s511",0.115824175824178
"2638","mat_janfeb","s512",0.119340659340662
"2639","mat_janfeb","s513",0.115934065934069
"2640","mat_janfeb","s514",0.0113636363636358
"2641","mat_janfeb","s515",0.00545454545454406
"2642","mat_janfeb","s516",0.00363636363636318
"2643","mat_janfeb","s517",0.00318181818181662
"2644","mat_janfeb","s518",-0.000909090909092634
"2645","mat_janfeb","s519",0.0022727272727252
"2646","mat_janfeb","s52",0.0064273504273503
"2647","mat_janfeb","s520",0.00136363636363505
"2648","mat_janfeb","s521",0.0027272727272709
"2649","mat_janfeb","s522",0.000454545454544028
"2650","mat_janfeb","s523",-0.0031818181818197
"2651","mat_janfeb","s524",-0.010000000000002
"2652","mat_janfeb","s525",0.0127272727272718
"2653","mat_janfeb","s526",-0.00772727272727521
"2654","mat_janfeb","s527",-0.00727272727273033
"2655","mat_janfeb","s528",-0.0100000000000023
"2656","mat_janfeb","s529",-0.0150000000000028
"2657","mat_janfeb","s53",0.146666666666667
"2658","mat_janfeb","s530",-0.0168181818181843
"2659","mat_janfeb","s531",-0.0100000000000029
"2660","mat_janfeb","s532",-0.0127272727272766
"2661","mat_janfeb","s533",-0.0254545454545488
"2662","mat_janfeb","s534",-0.0272727272727311
"2663","mat_janfeb","s535",-0.0300000000000031
"2664","mat_janfeb","s536",0.00999999999999906
"2665","mat_janfeb","s537",-0.0322727272727313
"2666","mat_janfeb","s538",-0.0340909090909129
"2667","mat_janfeb","s539",-0.0300000000000043
"2668","mat_janfeb","s54",0.0642424242424202
"2669","mat_janfeb","s540",-0.033636363636368
"2670","mat_janfeb","s541",-0.0327272727272773
"2671","mat_janfeb","s542",-0.0359090909090958
"2672","mat_janfeb","s543",-0.0354545454545506
"2673","mat_janfeb","s544",-0.0400000000000046
"2674","mat_janfeb","s545",-0.0395454545454595
"2675","mat_janfeb","s546",0.0109090909090902
"2676","mat_janfeb","s547",0.0104545454545442
"2677","mat_janfeb","s548",0.00772727272727184
"2678","mat_janfeb","s549",0.00818181818181699
"2679","mat_janfeb","s55",-0.0046992481203005
"2680","mat_janfeb","s550",0.00681818181818095
"2681","mat_janfeb","s551",0.00727272727272651
"2682","mat_janfeb","s552",0.0308823529411763
"2683","mat_janfeb","s553",0.0227941176470586
"2684","mat_janfeb","s554",0.0250000000000004
"2685","mat_janfeb","s555",0.0227941176470589
"2686","mat_janfeb","s556",0.0216911764705879
"2687","mat_janfeb","s557",0.0205882352941172
"2688","mat_janfeb","s558",0.02235294117647
"2689","mat_janfeb","s559",0.0213235294117644
"2690","mat_janfeb","s56",-0.0046992481203005
"2691","mat_janfeb","s560",0.0206617647058826
"2692","mat_janfeb","s561",0.0216176470588235
"2693","mat_janfeb","s562",0.0197794117647057
