"","ID","Longitude","Latitude","variable","year","value"
"170",5,-151.1,69.03,"map_min","2008",6
"171",5,-151.1,69.03,"map_min","2009",2
"172",5,-151.1,69.03,"map_min","2010",4
"173",5,-151.1,69.03,"map_min","2011",3
"174",5,-151.1,69.03,"map_min","2012",4
"175",5,-151.1,69.03,"map_min","2013",4
"176",6,-152.5,68.9,"map_min","1979",0
"177",6,-152.5,68.9,"map_min","1980",1
"178",6,-152.5,68.9,"map_min","1981",2
"179",6,-152.5,68.9,"map_min","1982",2
"180",6,-152.5,68.9,"map_min","1983",0
"181",6,-152.5,68.9,"map_min","1984",3
"182",6,-152.5,68.9,"map_min","1985",3
"183",6,-152.5,68.9,"map_min","1986",0
"184",6,-152.5,68.9,"map_min","1987",0
"185",6,-152.5,68.9,"map_min","1988",1
"186",6,-152.5,68.9,"map_min","1989",5
"187",6,-152.5,68.9,"map_min","1990",2
"188",6,-152.5,68.9,"map_min","1991",2
"189",6,-152.5,68.9,"map_min","1992",1
"190",6,-152.5,68.9,"map_min","1993",0
"191",6,-152.5,68.9,"map_min","1994",2
"192",6,-152.5,68.9,"map_min","1995",0
"193",6,-152.5,68.9,"map_min","1996",1
"194",6,-152.5,68.9,"map_min","1997",0
"195",6,-152.5,68.9,"map_min","1998",2
"196",6,-152.5,68.9,"map_min","1999",3
"197",6,-152.5,68.9,"map_min","2000",1
"198",6,-152.5,68.9,"map_min","2001",5
"199",6,-152.5,68.9,"map_min","2002",3
"200",6,-152.5,68.9,"map_min","2003",2
"201",6,-152.5,68.9,"map_min","2004",2
"202",6,-152.5,68.9,"map_min","2005",4
"203",6,-152.5,68.9,"map_min","2006",3
"204",6,-152.5,68.9,"map_min","2007",2
"205",6,-152.5,68.9,"map_min","2008",8
"206",6,-152.5,68.9,"map_min","2009",4
"207",6,-152.5,68.9,"map_min","2010",5
"208",6,-152.5,68.9,"map_min","2011",4
"209",6,-152.5,68.9,"map_min","2012",4
"210",6,-152.5,68.9,"map_min","2013",4
"211",7,-151.9,68.95,"map_min","1979",1
"212",7,-151.9,68.95,"map_min","1980",1
"213",7,-151.9,68.95,"map_min","1981",2
"214",7,-151.9,68.95,"map_min","1982",1
"215",7,-151.9,68.95,"map_min","1983",1
"216",7,-151.9,68.95,"map_min","1984",3
"217",7,-151.9,68.95,"map_min","1985",2
"218",7,-151.9,68.95,"map_min","1986",0
"219",7,-151.9,68.95,"map_min","1987",0
"220",7,-151.9,68.95,"map_min","1988",1
"221",7,-151.9,68.95,"map_min","1989",3
"222",7,-151.9,68.95,"map_min","1990",1
"223",7,-151.9,68.95,"map_min","1991",1
"224",7,-151.9,68.95,"map_min","1992",2
"225",7,-151.9,68.95,"map_min","1993",0
"226",7,-151.9,68.95,"map_min","1994",2
"227",7,-151.9,68.95,"map_min","1995",0
"228",7,-151.9,68.95,"map_min","1996",2
"229",7,-151.9,68.95,"map_min","1997",0
"230",7,-151.9,68.95,"map_min","1998",2
"231",7,-151.9,68.95,"map_min","1999",3
"232",7,-151.9,68.95,"map_min","2000",1
"233",7,-151.9,68.95,"map_min","2001",5
"234",7,-151.9,68.95,"map_min","2002",2
"235",7,-151.9,68.95,"map_min","2003",2
"236",7,-151.9,68.95,"map_min","2004",1
"237",7,-151.9,68.95,"map_min","2005",3
"238",7,-151.9,68.95,"map_min","2006",3
"239",7,-151.9,68.95,"map_min","2007",2
"240",7,-151.9,68.95,"map_min","2008",9
"241",7,-151.9,68.95,"map_min","2009",3
"242",7,-151.9,68.95,"map_min","2010",4
"243",7,-151.9,68.95,"map_min","2011",3
"244",7,-151.9,68.95,"map_min","2012",3
"245",7,-151.9,68.95,"map_min","2013",5
"246",8,-156.7,68.87,"map_min","1979",2
"247",8,-156.7,68.87,"map_min","1980",2
"248",8,-156.7,68.87,"map_min","1981",2
"249",8,-156.7,68.87,"map_min","1982",4
"250",8,-156.7,68.87,"map_min","1983",2
"251",8,-156.7,68.87,"map_min","1984",3
"252",8,-156.7,68.87,"map_min","1985",4
"253",8,-156.7,68.87,"map_min","1986",2
"254",8,-156.7,68.87,"map_min","1987",1
"255",8,-156.7,68.87,"map_min","1988",2
"256",8,-156.7,68.87,"map_min","1989",2
"257",8,-156.7,68.87,"map_min","1990",3
"258",8,-156.7,68.87,"map_min","1991",3
"259",8,-156.7,68.87,"map_min","1992",3
"260",8,-156.7,68.87,"map_min","1993",1
"261",8,-156.7,68.87,"map_min","1994",2
"262",8,-156.7,68.87,"map_min","1995",1
"263",8,-156.7,68.87,"map_min","1996",2
"264",8,-156.7,68.87,"map_min","1997",3
"265",8,-156.7,68.87,"map_min","1998",2
"266",8,-156.7,68.87,"map_min","1999",4
"267",8,-156.7,68.87,"map_min","2000",1
"268",8,-156.7,68.87,"map_min","2001",2
"269",8,-156.7,68.87,"map_min","2002",2
"270",8,-156.7,68.87,"map_min","2003",2
"271",8,-156.7,68.87,"map_min","2004",2
"272",8,-156.7,68.87,"map_min","2005",2
"273",8,-156.7,68.87,"map_min","2006",3
"274",8,-156.7,68.87,"map_min","2007",1
"275",8,-156.7,68.87,"map_min","2008",6
"276",8,-156.7,68.87,"map_min","2009",7
"277",8,-156.7,68.87,"map_min","2010",4
"278",8,-156.7,68.87,"map_min","2011",5
"279",8,-156.7,68.87,"map_min","2012",2
"280",8,-156.7,68.87,"map_min","2013",5
"281",9,-155.93,68.95,"map_min","1979",2
"282",9,-155.93,68.95,"map_min","1980",2
"283",9,-155.93,68.95,"map_min","1981",2
"284",9,-155.93,68.95,"map_min","1982",4
"285",9,-155.93,68.95,"map_min","1983",3
"286",9,-155.93,68.95,"map_min","1984",2
"287",9,-155.93,68.95,"map_min","1985",4
"288",9,-155.93,68.95,"map_min","1986",1
"289",9,-155.93,68.95,"map_min","1987",1
"290",9,-155.93,68.95,"map_min","1988",2
"291",9,-155.93,68.95,"map_min","1989",2
"292",9,-155.93,68.95,"map_min","1990",3
"293",9,-155.93,68.95,"map_min","1991",3
"294",9,-155.93,68.95,"map_min","1992",3
"295",9,-155.93,68.95,"map_min","1993",1
"296",9,-155.93,68.95,"map_min","1994",3
"297",9,-155.93,68.95,"map_min","1995",1
"298",9,-155.93,68.95,"map_min","1996",3
"299",9,-155.93,68.95,"map_min","1997",2
"300",9,-155.93,68.95,"map_min","1998",2
"301",9,-155.93,68.95,"map_min","1999",5
"302",9,-155.93,68.95,"map_min","2000",1
"303",9,-155.93,68.95,"map_min","2001",4
"304",9,-155.93,68.95,"map_min","2002",2
"305",9,-155.93,68.95,"map_min","2003",3
"306",9,-155.93,68.95,"map_min","2004",2
"307",9,-155.93,68.95,"map_min","2005",2
"308",9,-155.93,68.95,"map_min","2006",3
"309",9,-155.93,68.95,"map_min","2007",1
"310",9,-155.93,68.95,"map_min","2008",6
"311",9,-155.93,68.95,"map_min","2009",7
"312",9,-155.93,68.95,"map_min","2010",5
"313",9,-155.93,68.95,"map_min","2011",5
"314",9,-155.93,68.95,"map_min","2012",2
"315",9,-155.93,68.95,"map_min","2013",5
"316",10,-152.35,69.33,"map_min","1979",0
"317",10,-152.35,69.33,"map_min","1980",0
"318",10,-152.35,69.33,"map_min","1981",1
